tweet_id,img_id,label1,label2,label3,voted_label,agreement
1570052752964984832,Fcnyp6ZaIAMA8aQ,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569840523187298304,Fckxom4X0AAXEtK,Evacuees,Evacuees,Evacuees,Evacuees,full
1569838778558337025,FckwDLcXoAUqecs,Other,General Information,Warnings & Status Updates,Other,none
1569829601014329346,Fckns2maAAAnwgH,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1569781872313483265,Fcj8SxCWQAIasz3,Insurance,Insurance,Insurance,Insurance,full
1569781872313483265,Fcj8SwNWQAMyNSZ,Insurance,Insurance,Insurance,Insurance,full
1569781872313483265,Fcj8SwUWYAE3oPE,Insurance,Insurance,Insurance,Insurance,full
1569781872313483265,Fcj8SvvX0AEEgad,Insurance,Insurance,Insurance,Insurance,full
1569769749147488258,FcjxRKcXwAEuj9T,Preparedness,Infrastructure,Preparedness,Preparedness,majority
1569764570901917697,FcjsbCPacAElXMi,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1569761681223593984,FcjpiLjakAADEcG,General Information,Support,Preparedness,General Information,none
1569761681223593984,FcjpiLlagAA0rhP,General Information,Support,Preparedness,General Information,none
1569761681223593984,FcjpiLmaMAAkN5I,General Information,Support,Preparedness,General Information,none
1569735910765514753,FcjSfU3akAAJJhY,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569691981219246081,FciqiRxaMAMf_7M,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1569561787795898372,Fcg0IJ6acAIyQAz,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569510828055089152,FcgDNxPXwAMwsdv,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1569501010875322372,Fcf82juWAAAEmg3,Smoke & Air Quality,Smoke & Air Quality,Preparedness,Smoke & Air Quality,majority
1569482659411427329,FcfsKInWIAA7x6c,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569480920016764929,FcfqkpvaIAAHeEW,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569462211772579840,FcfV9rPacAE89nY,Preparedness,General Information,Preparedness,Preparedness,majority
1569434738246709249,FcfAXavXwAIjMTz,Evacuees,Smoke & Air Quality,Evacuees,Evacuees,majority
1569430432592314368,Fce1p1yaQAAsEaZ,Preparedness,General Information,Preparedness,Preparedness,majority
1569430432592314368,Fce5zK2XoAAH67V,Preparedness,General Information,Preparedness,Preparedness,majority
1569430432592314368,Fce5z3daAAEZNhI,Preparedness,General Information,Preparedness,Preparedness,majority
1569430432592314368,Fce50UKaAAAcA6C,Preparedness,General Information,Preparedness,Preparedness,majority
1569428898710192128,Fce7QYXaQAASl6t,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569416102526042113,FcevoOGWIAgca1S,Preparedness,General Information,Smoke & Air Quality,Preparedness,none
1569413032153055232,Fcesw0GWQAAfm6F,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569413032153055232,FceswziaQAEwVbb,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569413032153055232,Fcesw0VaAAEICoI,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569398052011790337,FcedhUCaUAA15Kp,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1569398052011790337,FcediTYaMAEFCgD,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1569390583159963651,FceYa1GWYAIYC6D,Smoke & Air Quality,General Information,Smoke & Air Quality,Smoke & Air Quality,majority
1569389776549076995,FceXrvLX0AwZMtd,Evacuees,Smoke & Air Quality,Warnings & Status Updates,Evacuees,none
1569369691931709442,FceFQI_akAA_Wbn,Warnings & Status Updates,General Information,Other,Warnings & Status Updates,none
1569366624301613057,FceCWVpagAEfuLw,Preparedness,General Information,Preparedness,Preparedness,majority
1569360717320716289,Fcd9AM_WAAIEFUT,Smoke & Air Quality,Smoke & Air Quality,General Information,Smoke & Air Quality,majority
1569359952388706305,Fcd8gk-XkAYFO_3,General Information,General Information,Other,General Information,majority
1569359952388706305,Fcd8gkGaQAAlYM2,General Information,General Information,Other,General Information,majority
1569357787754274821,Fcd6lzhXoAQ4bwS,Insurance,Insurance,Insurance,Insurance,full
1569357073061904384,Fcd57D3WQAE53vy,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569349589551169536,FcdxiUXaIAIatad,Preparedness,General Information,Support,Preparedness,none
1569346857889075203,FcdwMOjaMAAm3Ym,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1569342901032984581,Fcdsgh6XgAAIqhe,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569339753304150019,FcdqMG-XoAERmeX,Evacuees,Evacuees,Evacuees,Evacuees,full
1569282949081878530,Fcc2hg5agAA9krq,Warnings & Status Updates,Weather Reports,Warnings & Status Updates,Warnings & Status Updates,majority
1569186079051481088,FcbZnK4acAAMZxX,Smoke & Air Quality,General Information,Other,Smoke & Air Quality,none
1569185554218221568,Fcbd8eWaUAI92D3,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569185554218221568,Fcbd8SoaQAA3Jvt,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569185310495633418,FcbduFDaIAA91AW,Smoke & Air Quality,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,majority
1569174567868071939,FcbT8njaAAQCMNT,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569174567868071939,FcbT8ngakAAZLpa,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569174463891271681,FcbT23-aQAEgOx7,Smoke & Air Quality,Weather Reports,Weather Reports,Weather Reports,majority
1569160373487403009,FcbHB2GWAAIhhx_,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569158892286017537,FcbFsiyaIAEXbbl,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569155015666991104,FcbBnFIaIAM5wzq,Smoke & Air Quality,Weather Reports,General Information,Smoke & Air Quality,none
1569155015666991104,FcbBnE2aQAIxhpZ,Smoke & Air Quality,Weather Reports,General Information,Smoke & Air Quality,none
1569155015666991104,FcbBpyXagAIr1Z3,Smoke & Air Quality,Weather Reports,General Information,Smoke & Air Quality,none
1569155015666991104,FcbBtOtagAISWpD,Smoke & Air Quality,Weather Reports,General Information,Smoke & Air Quality,none
1569152242246352896,Fca_paJakAI3EZl,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569151823847780353,Fca_MnfaAAIxWmj,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569151823847780353,Fca_QVwaMAEPiI_,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569147089795559424,Fca6svqaIAAxiUI,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569146744952463361,Fca6pgHaAAAUwBd,Smoke & Air Quality,Smoke & Air Quality,General Information,Smoke & Air Quality,majority
1569138195178356736,Fcay3vHaIAEtcH_,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569133103804985344,FcauPT5acAMPWSD,Smoke & Air Quality,Infrastructure,Infrastructure,Infrastructure,majority
1569130497971986436,Fcar3q9aUAE83L0,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569126409922281477,FcaoJwOaAAAnCaT,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1569124182910451712,FcamIK-acAAtARN,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569113743359082496,FcacoRzaIAEEWg8,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569112778362986497,FcabwYjaIAAJIDm,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569110269359697920,FcaZNX2aUAEyJjQ,Smoke & Air Quality,Warnings & Status Updates,Preparedness,Smoke & Air Quality,none
1569110078648913920,FcaZQLQaMAAipo4,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1569107881215291394,FcaXTN2akAEIgT5,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1569107881215291394,FcaXTN0aMAAFMxM,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1569102264366940161,FcaSG34aIAESv6T,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1569102264366940161,FcaSG3lagAAy8Fd,Smoke & Air Quality,Smoke & Air Quality,General Information,Smoke & Air Quality,majority
1569101698815373313,FcaRrMCakAEUVRZ,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569098157476421632,FcaOdQdagAExt8n,Other,Smoke & Air Quality,Other,Other,majority
1569088385209466881,FcaFkhvaIAcJH67,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1569086222328537088,FcaDmnNaMAIWpye,Smoke & Air Quality,Other,Other,Other,majority
1569081778203410432,FcZ_h82aIAA1k0g,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569062969966997504,FcZucu9agAIvuqz,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1569062969966997504,FcZuc-iaMAAASdg,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1569060295884029952,FcZsBgUXEAAVEiR,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569059982687240192,FcZri--agAA99Og,Reports of Actions of Responders,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1569057438854434817,FcZoku-aMAAiwwS,Other,Other,Other,Other,full
1569052749748133889,FcZlKM8WYAMHqe0,Evacuees,Smoke & Air Quality,Warnings & Status Updates,Evacuees,none
1569048799733227521,FcZhkNdaMAAfAdj,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569048713510928384,FcZhfR8aQAAKX6G,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569037958027816960,FcZXqgGaMAA08_t,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,Smoke & Air Quality,majority
1569035088004009985,FcZVF-IacAcbZ3W,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569029985989689344,FcZQdNcaUAMBon2,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1569025193997381633,FcZMFH1agAM0yBo,Smoke & Air Quality,Smoke & Air Quality,General Information,Smoke & Air Quality,majority
1569024620325662720,FcZLA1QaIAANRn2,Other,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1569002921219731461,FcY31xHacAEQUiP,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569002921219731461,FcY31xJaQAAPtn6,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1569000475135025153,FcY1fOhXoAUfvqe,General Information,Warnings & Status Updates,Preparedness,General Information,none
1568999827719200770,FcY1BwSaUAM1dT4,Smoke & Air Quality,Smoke & Air Quality,General Information,Smoke & Air Quality,majority
1568998448371998720,FcYzxgoagAEX7op,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1568987710425288705,FcYqAetaIAI-u4E,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1568985655484743683,FcYoIthaUAIJp9b,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568985655484743683,FcYoItjaAAAWf3v,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568837345096642560,FcWgB3OaIAAFsyZ,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568836854077861899,FcWgzfuaUAAZOS5,Smoke & Air Quality,Other,Smoke & Air Quality,Smoke & Air Quality,majority
1568828279142117378,FcWYwQ4acAE7foy,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568828279142117378,FcWYwRaacAMRHHH,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568828279142117378,FcWYwQ5aUAEnDZ1,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568828279142117378,FcWYwQ-aAAEyKY7,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568818150212521987,FcWPx-BaIAAxmYR,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568818150212521987,FcWPx-BagAEgkkL,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568815750156255233,FcWNhmLaUAIgh2I,Evacuees,Evacuees,Smoke & Air Quality,Evacuees,majority
1568786713358770176,FcVzMwWacAclLzx,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568786490834186241,FcVy_7WacAAkJxY,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568775430001553408,FcVo6NWaUAA8gRN,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568775430001553408,FcVo7JjaUAAg-VF,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568771511254921218,FcVlX7NWYAA1c6Q,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1568770524041609217,FcVjknvXEAEacXR,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1568770524041609217,FcVkbucX0AcG4Gh,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1568766115467374598,FcVgd7PaMAIrdPb,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568766115467374598,FcVgdrKakAAcVrO,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568766115467374598,FcVgdczaUAEkWPq,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568766115467374598,FcVgdODaIAIm00L,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568749218487242754,FcVQN9_aUAAO5YJ,Reports of Actions of Responders,Smoke & Air Quality,Reports of Actions of Responders,Reports of Actions of Responders,majority
1568738875270656000,FcVHsQDaAAA99i5,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1568724443958226944,FcU6jOvakAMdve5,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568717127468879872,FcUz4_TaAAA13dU,Smoke & Air Quality,Other,Smoke & Air Quality,Smoke & Air Quality,majority
1568717127468879872,FcUz5beakAEfUNu,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568717127468879872,FcUz5-vaQAAU9ky,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568717127468879872,FcUz6araAAEtKlp,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1568703197530947584,FcUnPRiaQAEWiPw,Other,Other,Political,Other,majority
1568700621704040449,FcUk3r3aIAAZAyX,Reports of Actions of Responders,Evacuees,Reports of Actions of Responders,Reports of Actions of Responders,majority
1568697840393924609,FcUiXqRacAErlIl,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568695720471035905,FcUf5XWaMAMUfX_,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1568694337898426369,FcUfLsmaUAEmMRc,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568655948046282752,FcT8QD-aMAINJx1,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1568627737862225921,FcTim-HaIAQa6ep,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568627737862225921,FcTim-DakAAIVEj,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568622360936484867,FcTdt0xaAAAwNyY,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568622360936484867,FcTduMKaMAEwYst,Smoke & Air Quality,Other,Smoke & Air Quality,Smoke & Air Quality,majority
1568608729880223745,FcTRG4_WAAA0WdV,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1568608729880223745,FcTRHtoWYAAXRTi,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1568608729880223745,FcTRIXwWAAUA7vI,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1568412663562272768,FcQe_9raMAEkJ9j,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1568382974399217664,FcQEAJ2WYAMyta7,Evacuees,Evacuees,Preparedness,Evacuees,majority
1568358969952899077,FcPuK9cWQAAZQ6-,Other,General Information,Warnings & Status Updates,Other,none
1568345480710717441,FcPh1o-aAAAUGU0,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1568333455498571776,FcPWe3uagAE1GXe,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,Smoke & Air Quality,majority
1568329716754714624,FcPTkKLXkAUDx8p,Preparedness,General Information,Preparedness,Preparedness,majority
1568321818842517505,FcPMYTraQAIxq2c,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1568314911285198848,FcPGBPfacAEV7L0,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1568303081347219456,FcO6_jXaQAEQdU0,Weather Reports,General Information,Weather Reports,Weather Reports,majority
1568271969921138690,FcOe8qRaUAAcTgV,Reports of Actions of Responders,Smoke & Air Quality,Reports of Actions of Responders,Reports of Actions of Responders,majority
1568264299835195393,FcOX8MqaMAA_k7j,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1568263969391132672,FcOXxJ2aMAMaTgY,Reports of Actions of Responders,Smoke & Air Quality,Reports of Actions of Responders,Reports of Actions of Responders,majority
1568056293654667265,FcLay-YaQAAVn0p,Warnings & Status Updates,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,majority
1568043867064389638,FcLPAN8aUAE2ZtQ,Reports of Actions of Responders,Smoke & Air Quality,Reports of Actions of Responders,Reports of Actions of Responders,majority
1568034500864770049,FcLGp3baAAAyrH3,Reports of Actions of Responders,Reports of Actions of Responders,Smoke & Air Quality,Reports of Actions of Responders,majority
1568022989480017922,FcK8laqacAEPyap,Other,Warnings & Status Updates,Other,Other,majority
1568022989480017922,FcK8laqagAAdsbz,Other,Warnings & Status Updates,Other,Other,majority
1568022989480017922,FcK8lasaIAEEmF6,Other,Warnings & Status Updates,Other,Other,majority
1568005052954038272,FcKsSVcXwAAd6J4,Preparedness,Preparedness,Preparedness,Preparedness,full
1568003101101068288,FcKqgt2XEAMR0F3,Preparedness,Preparedness,Preparedness,Preparedness,full
1567988697307709440,FcKdSV_aMAA4RtP,Reports of Actions of Responders,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1567961902562820096,FcKFCGmaAAAEI-z,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1567959425721470977,FcKCndKagAANsjQ,Preparedness,Preparedness,Preparedness,Preparedness,full
1567948549165568000,FcJ35JqakAAxhKx,Reports of Actions of Responders,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1567691702219194369,FcGPHJuacAAcNFx,Reports of Actions of Responders,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1567687156742889472,FcGI5idaMAAc9a_,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1567682039385829378,FcGGfWjaQAALtvC,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1567648008057286656,FcFnjQZaAAACY-h,Reports of Actions of Responders,Smoke & Air Quality,Reports of Actions of Responders,Reports of Actions of Responders,majority
1567548239037235206,FcEM0FRaMAIWOOR,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1567350110920777728,FcBXz7laQAARiMU,Reports of Actions of Responders,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1567301975942877184,FcAs11PXoAAcjrg,Other,General Information,Warnings & Status Updates,Other,none
1567271108449284096,FcAPzp7akAAAMM_,Reports of Actions of Responders,Smoke & Air Quality,Warnings & Status Updates,Reports of Actions of Responders,none
1567235714018050049,Fb_wkbqagAAPY3R,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1566989140268548097,Fb8P6NZaQAA6sbQ,Reports of Actions of Responders,Smoke & Air Quality,Reports of Actions of Responders,Reports of Actions of Responders,majority
1566837651080384514,Fb6Gh1yakAAggO9,Smoke & Air Quality,Other,Smoke & Air Quality,Smoke & Air Quality,majority
1566801341892427778,Fb5lglkaMAEU3k2,Preparedness,Warnings & Status Updates,Preparedness,Preparedness,majority
1566679562205143040,Fb32fVCakAAAv3_,Other,Other,Warnings & Status Updates,Other,majority
1566679562205143040,Fb32fVIaUAA1MCu,Smoke & Air Quality,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,majority
1566679562205143040,Fb32fVDaAAAsSCS,Other,Reports of Actions of Responders,Warnings & Status Updates,Other,none
1566679562205143040,Fb32fVLaAAImZGt,Smoke & Air Quality,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,majority
1566591638927208449,Fb2mvWoaIAA7JZy,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1566562974789439488,Fb2L8I3agAEl7cn,Warnings & Status Updates,Smoke & Air Quality,Evacuees,Warnings & Status Updates,none
1566557344418656257,Fb2HmYfakAAiHxM,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1566557344418656257,Fb2HmYbacAA6vxW,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1566557344418656257,Fb2HmYeakAEnmET,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1566557344418656257,Fb2HmZHagAAXR02,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1566529349234622464,Fb1uHy_agAAP73A,Other,Other,Weather Reports,Other,majority
1566529349234622464,Fb1uHy9aMAASVwf,Other,Other,Other,Other,full
1566529349234622464,Fb1uHy-akAAhgVP,Other,Other,Weather Reports,Other,majority
1566518075687444480,Fb1j4qfUsAAne6h,Smoke & Air Quality,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,majority
1566518075687444480,Fb1j4FKUYAAl4bI,Smoke & Air Quality,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,majority
1566515996206465024,Fb1h13magAEb2kV,Warnings & Status Updates,Preparedness,Warnings & Status Updates,Warnings & Status Updates,majority
1566514866558345217,Fb1g95hVsAAPuAz,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1566514272091262976,Fb1gas_VsAA37J0,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1566514272091262976,Fb1gbTcUYAA0jra,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1566505954203795456,Fb1Yjm9aMAARypy,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1566505049907310592,Fb1YCgRVUAMK-kM,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1566499783954423809,Fb1TP8pVEAAUXSC,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1566487074634858496,Fb1HsHMacAApqQJ,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1566463612583301120,Fb0yWZeaIAA8TSI,Preparedness,General Information,Preparedness,Preparedness,majority
1566235453573177344,Fbxi1vJaUAAlC6K,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1566168845739593737,FbwmQ9-XoAEmWE4,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1566154328892739585,FbwZD8RXkAE7oMn,Preparedness,General Information,Preparedness,Preparedness,majority
1566138343020437504,FbwKhaQaMAEQdMf,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,Smoke & Air Quality,majority
1566085875523813376,FbvazA6aMAAhAY3,Preparedness,Reports of Actions of Responders,Preparedness,Preparedness,majority
1565947143860662272,FbtcnmsagAE6-sg,Smoke & Air Quality,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,majority
1565924934433804289,FbtIYhUaIAIihPk,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1565924934433804289,FbtIZV9aIAA_daZ,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1565924934433804289,FbtIaEYaMAIlz-T,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1565924934433804289,FbtIay1aQAAhukW,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1565902416587161601,Fbsz8rTaQAI4kVM,Warnings & Status Updates,Weather Reports,Smoke & Air Quality,Warnings & Status Updates,none
1565877664099205120,FbsdHVtaIAAk176,Reports of Actions of Responders,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1565867233553022976,FbsTtP8aQAAdjU3,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1565853288536641537,FbsHQLPaQAEZHVO,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1565853288536641537,FbsHQLTagAAgey8,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
